race_id,horse,jockey,trainer,weather,track_condition,distance,finish,gate,odds,place_odds,form_score,condition_score,weight_diff,paddock_score,odds_shift
R0056,Horse_08,Jockey_01,Trainer_04,晴,重,1200,4,12,2.09,1.78,74.3,62.2,-1.0,59.6,0.0
R0056,Horse_24,Jockey_09,Trainer_03,晴,重,1200,5,8,3.52,2.0,63.4,64.2,-2.5,66.5,0.0
R0056,Horse_06,Jockey_09,Trainer_07,晴,重,1200,6,10,3.23,2.2,69.3,80.4,4.5,77.3,0.0
R0056,Horse_22,Jockey_07,Trainer_02,晴,重,1200,7,3,4.49,2.52,63.5,69.8,2.3,68.2,0.0
R0056,Horse_03,Jockey_04,Trainer_04,晴,重,1200,8,11,2.68,1.75,55.7,61.8,-8.1,60.4,0.0
R0056,Horse_01,Jockey_04,Trainer_05,晴,重,1200,9,7,5.3,2.45,42.6,64.0,4.8,65.1,0.0
R0056,Horse_15,Jockey_07,Trainer_03,晴,重,1200,10,6,5.81,2.69,67.7,71.9,2.1,69.6,0.0
R0056,Horse_16,Jockey_10,Trainer_05,晴,重,1200,11,9,6.76,2.87,54.6,53.9,-1.7,44.7,0.0
R0056,Horse_20,Jockey_01,Trainer_03,晴,重,1200,12,4,40.75,12.64,44.2,51.3,-4.2,58.5,0.0
R0056,Horse_14,Jockey_01,Trainer_02,晴,重,1200,13,13,53.78,16.27,56.8,54.6,3.8,53.5,0.0
R0057,Horse_05,Jockey_04,Trainer_08,曇,良,2000,1,4,1.71,1.52,51.2,52.2,0.7,49.0,0.0
R0057,Horse_18,Jockey_07,Trainer_09,曇,良,2000,2,5,1.51,1.43,70.9,71.5,-2.6,71.5,0.0
R0057,Horse_10,Jockey_11,Trainer_04,曇,良,2000,3,6,2.11,1.63,64.6,49.2,-5.2,43.6,0.0
R0057,Horse_22,Jockey_02,Trainer_06,曇,良,2000,4,10,2.48,1.74,51.7,63.4,-5.7,64.9,0.0
R0057,Horse_19,Jockey_09,Trainer_05,曇,良,2000,5,3,4.33,2.25,67.1,70.8,-4.5,75.6,0.0
R0057,Horse_11,Jockey_02,Trainer_08,曇,良,2000,6,7,4.34,2.25,62.2,58.5,-8.9,62.8,0.0
R0057,Horse_24,Jockey_08,Trainer_08,曇,良,2000,7,2,9.5,3.73,37.3,27.6,-5.5,25.6,0.0
R0057,Horse_20,Jockey_11,Trainer_04,曇,良,2000,8,1,11.35,4.2,41.4,41.5,-2.9,45.3,0.0
R0057,Horse_02,Jockey_03,Trainer_06,曇,良,2000,9,9,11.5,4.21,46.8,38.2,8.8,45.7,0.0
R0057,Horse_16,Jockey_10,Trainer_04,曇,良,2000,10,8,33.44,10.54,48.3,44.8,-0.2,39.7,0.0
R0058,Horse_18,Jockey_05,Trainer_04,雨,稍重,1800,1,2,1.58,1.43,82.1,79.2,-4.8,84.1,0.0
R0058,Horse_10,Jockey_09,Trainer_06,雨,稍重,1800,2,11,1.72,1.45,56.3,69.1,7.4,68.0,0.0
R0058,Horse_04,Jockey_10,Trainer_06,雨,稍重,1800,3,8,2.39,1.95,72.2,73.6,3.4,69.7,0.0
R0058,Horse_12,Jockey_02,Trainer_03,雨,稍重,1800,4,1,2.81,1.93,70.3,66.9,7.6,64.6,0.0
R0058,Horse_03,Jockey_10,Trainer_06,雨,稍重,1800,5,5,3.03,1.94,32.1,23.5,-6.2,22.0,0.0
R0058,Horse_14,Jockey_09,Trainer_06,雨,稍重,1800,6,12,3.94,2.03,65.8,63.9,1.0,52.0,0.0
R0058,Horse_21,Jockey_07,Trainer_05,雨,稍重,1800,7,4,3.61,2.15,61.9,50.8,-14.6,50.3,0.0
R0058,Horse_20,Jockey_10,Trainer_06,雨,稍重,1800,8,3,5.04,2.58,42.4,36.5,3.3,30.6,0.0
R0058,Horse_23,Jockey_01,Trainer_02,雨,稍重,1800,9,6,9.15,3.66,66.3,73.2,1.2,65.3,0.0
R0058,Horse_06,Jockey_11,Trainer_02,雨,稍重,1800,10,9,9.55,3.79,56.3,51.2,2.2,55.2,0.0
R0058,Horse_15,Jockey_09,Trainer_02,雨,稍重,1800,11,10,5.3,2.63,51.0,54.8,1.6,54.4,0.0
R0058,Horse_16,Jockey_07,Trainer_09,雨,稍重,1800,12,13,12.59,4.61,41.7,42.5,2.0,51.6,0.0
R0058,Horse_02,Jockey_06,Trainer_03,雨,稍重,1800,13,7,25.55,8.4,29.1,15.2,4.7,17.9,0.0
R0059,Horse_18,Jockey_10,Trainer_04,晴,不良,1800,1,5,1.61,1.64,62.4,69.7,-4.1,71.4,0.0
R0059,Horse_07,Jockey_07,Trainer_05,晴,不良,1800,2,1,2.01,1.75,69.5,58.4,3.1,56.3,0.0
R0059,Horse_08,Jockey_10,Trainer_07,晴,不良,1800,3,9,1.94,1.64,69.3,72.2,-2.9,75.5,0.0
R0059,Horse_24,Jockey_02,Trainer_07,晴,不良,1800,4,7,3.93,2.14,58.2,49.6,-5.4,53.8,0.0
R0059,Horse_23,Jockey_08,Trainer_01,晴,不良,1800,5,10,4.06,2.28,65.7,69.5,4.9,81.7,0.0
R0059,Horse_11,Jockey_05,Trainer_03,晴,不良,1800,6,4,5.87,2.79,62.1,61.5,3.1,56.8,0.0
R0059,Horse_06,Jockey_10,Trainer_02,晴,不良,1800,7,2,5.23,2.54,56.5,63.6,1.2,64.1,0.0
R0059,Horse_19,Jockey_04,Trainer_06,晴,不良,1800,8,8,6.57,3.06,51.3,49.5,-6.4,49.2,0.0
R0059,Horse_16,Jockey_04,Trainer_02,晴,不良,1800,9,3,10.08,3.98,43.5,36.6,0.2,36.5,0.0
R0059,Horse_01,Jockey_03,Trainer_01,晴,不良,1800,10,6,42.41,13.32,51.8,48.3,1.9,58.0,0.0
R0060,Horse_08,Jockey_06,Trainer_09,雨,稍重,1400,1,8,1.86,1.68,59.2,49.4,-3.6,45.8,0.0
R0060,Horse_14,Jockey_03,Trainer_09,雨,稍重,1400,2,3,2.41,1.71,50.4,50.5,-2.7,55.0,0.0
R0060,Horse_04,Jockey_11,Trainer_07,雨,稍重,1400,3,5,2.09,1.74,68.3,56.2,-0.0,49.0,0.0
R0060,Horse_18,Jockey_10,Trainer_01,雨,稍重,1400,4,1,2.06,1.57,63.6,72.8,-4.6,70.4,0.0
R0060,Horse_22,Jockey_10,Trainer_08,雨,稍重,1400,5,16,2.22,1.69,78.6,76.0,-3.0,78.5,0.0
R0060,Horse_12,Jockey_03,Trainer_04,雨,稍重,1400,6,11,4.19,2.31,69.6,77.2,-3.3,82.0,0.0
R0060,Horse_09,Jockey_03,Trainer_03,雨,稍重,1400,7,9,3.3,2.06,64.3,55.2,-0.1,59.8,0.0
R0060,Horse_23,Jockey_07,Trainer_06,雨,稍重,1400,8,15,4.09,2.11,48.0,41.4,0.9,45.0,0.0
R0060,Horse_03,Jockey_03,Trainer_07,雨,稍重,1400,9,7,3.44,2.01,72.9,71.1,-12.7,65.9,0.0
R0060,Horse_24,Jockey_02,Trainer_03,雨,稍重,1400,10,14,4.9,2.68,52.2,51.0,0.0,53.0,0.0
R0060,Horse_05,Jockey_01,Trainer_09,雨,稍重,1400,11,4,4.74,2.35,57.0,56.6,14.2,65.0,0.0
R0060,Horse_21,Jockey_03,Trainer_05,雨,稍重,1400,12,12,6.27,2.82,60.9,63.6,-5.7,65.6,0.0
R0060,Horse_20,Jockey_02,Trainer_02,雨,稍重,1400,13,6,14.97,5.45,44.5,37.1,3.2,35.0,0.0
R0060,Horse_06,Jockey_09,Trainer_04,雨,稍重,1400,14,13,16.19,5.57,67.5,78.4,-5.2,83.2,0.0
R0060,Horse_02,Jockey_08,Trainer_01,雨,稍重,1400,15,2,39.85,12.48,48.9,50.4,11.6,56.2,0.0
R0060,Horse_16,Jockey_11,Trainer_06,雨,稍重,1400,16,10,63.73,18.0,53.0,52.8,-1.0,51.2,0.0
R0061,Horse_10,Jockey_11,Trainer_05,曇,稍重,1800,1,10,2.0,1.63,62.5,68.2,4.5,72.3,0.0
R0061,Horse_23,Jockey_06,Trainer_07,曇,稍重,1800,2,8,2.53,1.73,52.9,53.2,0.1,56.2,0.0
R0061,Horse_04,Jockey_10,Trainer_02,曇,稍重,1800,3,14,2.69,1.94,52.2,52.9,4.0,49.5,0.0
R0061,Horse_03,Jockey_03,Trainer_09,曇,稍重,1800,4,13,1.93,1.51,72.2,67.8,-5.5,65.1,0.0
R0061,Horse_01,Jockey_04,Trainer_05,曇,稍重,1800,5,12,2.44,1.58,54.5,49.4,3.3,52.5,0.0
R0061,Horse_17,Jockey_01,Trainer_05,曇,稍重,1800,6,11,4.98,2.41,59.6,57.8,-2.0,67.8,0.0
R0061,Horse_06,Jockey_04,Trainer_09,曇,稍重,1800,7,9,3.6,1.96,62.7,68.1,-3.7,70.0,0.0
R0061,Horse_18,Jockey_09,Trainer_05,曇,稍重,1800,8,5,5.16,2.56,80.9,84.7,-4.2,90.4,0.0
R0061,Horse_24,Jockey_05,Trainer_03,曇,稍重,1800,9,6,7.75,3.22,61.1,65.3,13.0,64.5,0.0
R0061,Horse_19,Jockey_09,Trainer_02,曇,稍重,1800,10,4,4.27,2.11,58.5,64.4,-0.1,65.6,0.0
R0061,Horse_13,Jockey_09,Trainer_07,曇,稍重,1800,11,2,8.3,3.56,54.2,58.5,-1.9,53.1,0.0
R0061,Horse_14,Jockey_11,Trainer_01,曇,稍重,1800,12,7,6.17,2.78,53.8,62.5,-8.0,63.6,0.0
R0061,Horse_02,Jockey_06,Trainer_03,曇,稍重,1800,13,1,12.16,4.38,46.6,52.1,4.0,52.6,0.0
R0061,Horse_11,Jockey_03,Trainer_04,曇,稍重,1800,14,3,22.87,7.56,54.4,59.5,4.3,59.6,0.0
R0062,Horse_07,Jockey_03,Trainer_08,晴,良,2000,1,8,1.8,1.6,82.8,85.8,1.7,86.1,0.0
R0062,Horse_04,Jockey_04,Trainer_09,晴,良,2000,2,15,1.93,1.43,71.5,71.3,1.3,69.1,0.0
R0062,Horse_12,Jockey_05,Trainer_02,晴,良,2000,3,2,1.83,1.62,60.9,52.2,1.1,47.5,0.0
R0062,Horse_09,Jockey_02,Trainer_09,晴,良,2000,4,7,1.89,1.61,74.4,70.1,-2.1,83.9,0.0
R0062,Horse_21,Jockey_06,Trainer_09,晴,良,2000,5,12,2.52,1.67,54.4,54.6,1.0,52.1,0.0
R0062,Horse_08,Jockey_02,Trainer_06,晴,良,2000,6,9,4.01,2.34,68.6,67.3,-6.1,64.0,0.0
R0062,Horse_15,Jockey_08,Trainer_01,晴,良,2000,7,14,2.21,1.7,49.4,51.5,-6.7,54.1,0.0
R0062,Horse_23,Jockey_04,Trainer_06,晴,良,2000,8,11,2.78,1.82,51.4,55.7,8.9,62.9,0.0
R0062,Horse_03,Jockey_11,Trainer_02,晴,良,2000,9,3,3.55,2.19,64.4,76.4,-4.7,73.5,0.0
R0062,Horse_19,Jockey_02,Trainer_05,晴,良,2000,10,13,7.85,3.31,49.5,49.3,-1.8,44.5,0.0
R0062,Horse_06,Jockey_03,Trainer_06,晴,良,2000,11,4,9.13,3.69,71.9,73.7,-3.2,72.5,0.0
R0062,Horse_01,Jockey_11,Trainer_07,晴,良,2000,12,1,11.15,4.05,54.9,53.1,13.3,47.9,0.0
R0062,Horse_13,Jockey_08,Trainer_07,晴,良,2000,13,6,18.09,6.2,39.5,48.3,4.9,45.2,0.0
R0062,Horse_14,Jockey_07,Trainer_08,晴,良,2000,14,10,20.13,6.81,51.6,44.9,-7.0,42.9,0.0
R0062,Horse_16,Jockey_02,Trainer_02,晴,良,2000,15,5,38.2,11.94,34.3,34.1,1.6,32.6,0.0
R0063,Horse_07,Jockey_05,Trainer_07,曇,稍重,1600,1,16,1.41,1.5,79.6,66.8,-4.8,60.3,0.0
R0063,Horse_12,Jockey_05,Trainer_05,曇,稍重,1600,2,9,1.7,1.31,69.1,73.7,0.7,79.1,0.0
R0063,Horse_03,Jockey_04,Trainer_09,曇,稍重,1600,3,7,1.86,1.64,73.9,64.9,9.5,52.9,0.0
R0063,Horse_10,Jockey_02,Trainer_08,曇,稍重,1600,4,4,1.7,1.46,69.8,66.0,-9.4,56.0,0.0
R0063,Horse_05,Jockey_09,Trainer_03,曇,稍重,1600,5,2,3.2,1.92,71.2,69.9,-8.9,54.2,0.0
R0063,Horse_04,Jockey_03,Trainer_04,曇,稍重,1600,6,14,2.07,1.65,74.4,71.7,-2.4,71.1,0.0
R0063,Horse_14,Jockey_04,Trainer_08,曇,稍重,1600,7,10,3.91,2.29,61.1,60.8,-3.5,68.6,0.0
R0063,Horse_18,Jockey_01,Trainer_03,曇,稍重,1600,8,12,3.08,2.01,78.7,94.7,-2.5,97.0,0.0
R0063,Horse_23,Jockey_11,Trainer_04,曇,稍重,1600,9,5,7.1,3.09,48.0,36.6,1.8,30.5,0.0
R0063,Horse_09,Jockey_01,Trainer_02,曇,稍重,1600,10,8,6.77,2.96,51.2,45.3,-1.1,43.6,0.0
R0063,Horse_24,Jockey_08,Trainer_08,曇,稍重,1600,11,3,8.27,3.32,54.5,43.9,2.6,44.0,0.0
R0063,Horse_21,Jockey_02,Trainer_08,曇,稍重,1600,12,1,6.37,2.83,62.5,68.3,14.6,66.3,0.0
R0063,Horse_06,Jockey_07,Trainer_06,曇,稍重,1600,13,6,18.21,6.41,66.2,72.8,-3.3,76.7,0.0
R0063,Horse_13,Jockey_03,Trainer_03,曇,稍重,1600,14,13,17.5,5.98,44.7,52.1,-3.5,46.3,0.0
R0063,Horse_02,Jockey_08,Trainer_02,曇,稍重,1600,15,15,17.54,6.09,33.4,31.1,-2.3,26.3,0.0
R0063,Horse_11,Jockey_03,Trainer_01,曇,稍重,1600,16,11,17.31,5.93,38.4,37.9,0.3,42.7,0.0
R0064,Horse_22,Jockey_09,Trainer_08,雪,重,1600,1,5,1.67,1.59,58.4,69.0,-3.2,72.0,0.0
R0064,Horse_07,Jockey_01,Trainer_03,雪,重,1600,2,11,2.13,1.65,72.5,65.1,1.2,63.5,0.0
R0064,Horse_08,Jockey_09,Trainer_01,雪,重,1600,3,6,2.39,1.65,73.2,70.8,3.1,77.5,0.0
R0064,Horse_01,Jockey_06,Trainer_09,雪,重,1600,4,2,2.33,1.66,35.8,43.3,1.8,44.4,0.0
R0064,Horse_23,Jockey_06,Trainer_03,雪,重,1600,5,1,2.64,1.96,54.4,51.3,-2.7,47.3,0.0
R0064,Horse_24,Jockey_07,Trainer_08,雪,重,1600,6,10,4.5,2.28,46.8,52.7,-2.9,57.6,0.0
R0064,Horse_19,Jockey_08,Trainer_07,雪,重,1600,7,9,3.88,2.01,43.2,57.2,0.4,49.5,0.0
R0064,Horse_14,Jockey_06,Trainer_04,雪,重,1600,8,4,4.8,2.46,51.3,52.0,1.2,45.1,0.0
R0064,Horse_17,Jockey_07,Trainer_04,雪,重,1600,9,8,10.44,4.01,44.6,41.2,7.4,41.9,0.0
R0064,Horse_11,Jockey_06,Trainer_01,雪,重,1600,10,7,14.9,5.33,47.7,33.9,3.0,33.4,0.0
R0064,Horse_13,Jockey_02,Trainer_08,雪,重,1600,11,3,46.75,14.26,53.3,48.1,4.3,44.2,0.0
R0065,Horse_12,Jockey_05,Trainer_07,曇,良,2000,1,5,1.52,1.58,56.0,63.0,5.0,73.2,0.0
R0065,Horse_08,Jockey_11,Trainer_07,曇,良,2000,2,4,1.62,1.47,67.8,59.8,-1.8,56.0,0.0
R0065,Horse_22,Jockey_11,Trainer_07,曇,良,2000,3,1,3.0,1.82,63.2,52.4,-0.8,64.2,0.0
R0065,Horse_18,Jockey_11,Trainer_04,曇,良,2000,4,10,2.79,1.81,79.7,69.1,-11.7,63.6,0.0
R0065,Horse_17,Jockey_08,Trainer_08,曇,良,2000,5,13,3.11,2.01,56.9,51.1,-4.0,41.9,0.0
R0065,Horse_06,Jockey_05,Trainer_01,曇,良,2000,6,2,4.41,2.1,55.3,52.5,-5.0,46.8,0.0
R0065,Horse_13,Jockey_11,Trainer_07,曇,良,2000,7,9,2.76,1.74,55.3,61.0,0.5,60.7,0.0
R0065,Horse_11,Jockey_06,Trainer_03,曇,良,2000,8,6,4.31,2.24,51.0,48.2,-4.6,44.1,0.0
R0065,Horse_05,Jockey_01,Trainer_04,曇,良,2000,9,3,5.59,2.69,46.4,41.8,-2.5,35.5,0.0
R0065,Horse_24,Jockey_03,Trainer_02,曇,良,2000,10,11,5.3,2.41,53.2,64.1,-3.0,77.7,0.0
R0065,Horse_01,Jockey_01,Trainer_05,曇,良,2000,11,7,9.13,3.58,54.1,57.9,-3.8,43.5,0.0
R0065,Horse_14,Jockey_07,Trainer_05,曇,良,2000,12,8,9.03,3.62,41.5,43.5,-2.5,28.7,0.0
R0065,Horse_16,Jockey_01,Trainer_07,曇,良,2000,13,12,70.0,18.0,47.4,37.3,-1.0,35.2,0.0
R0066,Horse_09,Jockey_10,Trainer_09,晴,稍重,1800,1,8,1.72,1.57,65.1,66.7,-3.7,70.5,0.0
R0066,Horse_10,Jockey_05,Trainer_06,晴,稍重,1800,2,6,2.13,1.68,75.7,60.2,7.6,57.7,0.0
R0066,Horse_07,Jockey_01,Trainer_04,晴,稍重,1800,3,11,1.66,1.52,69.0,58.6,-0.7,72.4,0.0
R0066,Horse_17,Jockey_02,Trainer_03,晴,稍重,1800,4,5,2.86,1.98,50.2,64.4,-5.9,63.8,0.0
R0066,Horse_24,Jockey_09,Trainer_09,晴,稍重,1800,5,15,3.2,2.09,47.1,55.2,-5.7,60.0,0.0
R0066,Horse_08,Jockey_09,Trainer_04,晴,稍重,1800,6,3,2.16,1.55,67.0,65.9,-3.2,62.8,0.0
R0066,Horse_18,Jockey_07,Trainer_06,晴,稍重,1800,7,2,2.39,1.84,72.1,81.1,7.6,79.5,0.0
R0066,Horse_21,Jockey_04,Trainer_01,晴,稍重,1800,8,14,2.39,1.61,58.3,58.4,-1.8,69.3,0.0
R0066,Horse_23,Jockey_10,Trainer_04,晴,稍重,1800,9,12,2.57,1.77,71.7,77.2,0.9,78.2,0.0
R0066,Horse_05,Jockey_05,Trainer_04,晴,稍重,1800,10,13,3.18,2.06,56.7,46.9,-1.7,52.6,0.0
R0066,Horse_19,Jockey_08,Trainer_02,晴,稍重,1800,11,16,7.99,3.41,62.1,58.0,-7.9,60.1,0.0
R0066,Horse_06,Jockey_01,Trainer_07,晴,稍重,1800,12,4,9.19,3.61,62.0,68.6,6.6,69.9,0.0
R0066,Horse_20,Jockey_04,Trainer_08,晴,稍重,1800,13,9,9.08,3.67,47.6,51.9,-9.2,49.1,0.0
R0066,Horse_01,Jockey_03,Trainer_09,晴,稍重,1800,14,10,10.27,4.05,53.4,48.7,-6.1,49.2,0.0
R0066,Horse_11,Jockey_03,Trainer_02,晴,稍重,1800,15,7,16.05,5.63,42.8,42.9,-0.7,37.2,0.0
R0066,Horse_16,Jockey_09,Trainer_02,晴,稍重,1800,16,1,18.35,6.36,39.6,27.4,-0.7,21.5,0.0
R0067,Horse_04,Jockey_06,Trainer_09,曇,稍重,2000,1,9,1.33,1.46,58.5,59.7,1.7,57.8,0.0
R0067,Horse_10,Jockey_08,Trainer_09,曇,稍重,2000,2,4,1.75,1.52,59.9,62.3,5.7,63.6,0.0
R0067,Horse_14,Jockey_05,Trainer_04,曇,稍重,2000,3,3,3.87,1.77,55.6,54.6,1.2,54.0,0.0
R0067,Horse_11,Jockey_06,Trainer_05,曇,稍重,2000,4,12,4.16,2.28,56.5,65.5,1.9,60.1,0.0
R0067,Horse_12,Jockey_07,Trainer_04,曇,稍重,2000,5,5,2.82,1.91,80.0,82.6,3.0,75.1,0.0
R0067,Horse_03,Jockey_02,Trainer_01,曇,稍重,2000,6,2,3.79,2.16,69.5,74.0,5.7,74.7,0.0
R0067,Horse_09,Jockey_01,Trainer_04,曇,稍重,2000,7,7,2.99,2.03,62.5,56.0,1.8,59.6,0.0
R0067,Horse_20,Jockey_04,Trainer_06,曇,稍重,2000,8,10,4.62,2.48,52.9,63.2,-0.8,63.6,0.0
R0067,Horse_06,Jockey_06,Trainer_03,曇,稍重,2000,9,11,4.12,2.34,58.1,60.3,-5.2,66.6,0.0
R0067,Horse_21,Jockey_09,Trainer_03,曇,稍重,2000,10,1,9.09,3.73,60.6,49.3,8.4,53.4,0.0
R0067,Horse_16,Jockey_05,Trainer_06,曇,稍重,2000,11,6,11.95,4.51,48.7,49.3,-2.6,60.2,0.0
R0067,Horse_02,Jockey_01,Trainer_02,曇,稍重,2000,12,8,67.58,18.0,43.7,43.3,-4.3,46.8,0.0
R0068,Horse_18,Jockey_05,Trainer_02,晴,良,1800,1,2,1.39,1.55,65.6,66.0,-2.2,70.1,0.0
R0068,Horse_08,Jockey_09,Trainer_02,晴,良,1800,2,7,2.97,1.9,62.4,64.8,6.0,57.4,0.0
R0068,Horse_04,Jockey_10,Trainer_06,晴,良,1800,3,9,3.35,1.77,71.8,63.9,-6.6,65.4,0.0
R0068,Horse_03,Jockey_07,Trainer_01,晴,良,1800,4,4,3.3,2.06,76.6,77.7,-1.2,79.6,0.0
R0068,Horse_17,Jockey_01,Trainer_08,晴,良,1800,5,6,4.08,2.16,58.1,48.6,1.1,48.8,0.0
R0068,Horse_06,Jockey_08,Trainer_06,晴,良,1800,6,5,5.12,2.46,62.7,59.0,2.5,64.9,0.0
R0068,Horse_19,Jockey_05,Trainer_04,晴,良,1800,7,3,4.27,2.31,58.5,64.7,-10.9,57.7,0.0
R0068,Horse_23,Jockey_11,Trainer_06,晴,良,1800,8,1,4.95,2.45,62.2,64.6,-5.9,63.8,0.0
R0068,Horse_13,Jockey_09,Trainer_07,晴,良,1800,9,8,7.08,2.93,52.9,57.6,-7.6,57.2,0.0
R0068,Horse_20,Jockey_09,Trainer_01,晴,良,1800,10,10,23.16,7.76,49.8,51.2,-2.6,52.6,0.0
R0069,Horse_10,Jockey_08,Trainer_07,曇,稍重,1200,1,6,1.71,1.66,66.4,65.6,-2.1,68.6,0.0
R0069,Horse_03,Jockey_06,Trainer_07,曇,稍重,1200,2,8,1.71,1.68,62.3,58.9,-2.8,58.0,0.0
R0069,Horse_23,Jockey_09,Trainer_07,曇,稍重,1200,3,2,2.95,1.82,55.8,63.4,-5.1,66.0,0.0
R0069,Horse_05,Jockey_01,Trainer_09,曇,稍重,1200,4,10,4.22,2.32,53.6,58.5,-0.9,48.0,0.0
R0069,Horse_24,Jockey_05,Trainer_04,曇,稍重,1200,5,4,4.5,2.3,56.5,57.1,-2.5,49.4,0.0
R0069,Horse_21,Jockey_10,Trainer_07,曇,稍重,1200,6,9,5.35,2.54,60.8,62.7,10.2,53.5,0.0
R0069,Horse_11,Jockey_04,Trainer_04,曇,稍重,1200,7,7,6.04,2.74,53.4,49.7,-1.7,46.1,0.0
R0069,Horse_01,Jockey_11,Trainer_01,曇,稍重,1200,8,3,9.23,3.65,55.0,51.3,-0.4,50.6,0.0
R0069,Horse_02,Jockey_08,Trainer_04,曇,稍重,1200,9,5,7.8,3.27,50.7,49.0,-0.4,43.9,0.0
R0069,Horse_15,Jockey_11,Trainer_06,曇,稍重,1200,10,1,32.43,10.21,50.7,49.7,5.3,59.7,0.0
R0070,Horse_08,Jockey_01,Trainer_03,晴,稍重,1800,1,2,2.15,1.5,61.7,68.4,-4.8,66.9,0.0
R0070,Horse_10,Jockey_02,Trainer_05,晴,稍重,1800,2,7,2.22,1.58,55.1,65.0,1.3,62.9,0.0
R0070,Horse_09,Jockey_05,Trainer_08,晴,稍重,1800,3,6,2.71,1.68,78.5,77.3,0.8,88.0,0.0
R0070,Horse_11,Jockey_08,Trainer_09,晴,稍重,1800,4,1,3.47,2.18,52.0,50.6,-1.3,47.6,0.0
R0070,Horse_21,Jockey_03,Trainer_03,晴,稍重,1800,5,8,3.48,2.02,49.5,30.9,2.4,30.3,0.0
R0070,Horse_23,Jockey_04,Trainer_02,晴,稍重,1800,6,9,4.51,2.4,45.1,51.7,3.1,49.8,0.0
R0070,Horse_14,Jockey_10,Trainer_06,晴,稍重,1800,7,4,2.89,1.87,55.7,59.1,1.6,71.7,0.0
R0070,Horse_05,Jockey_06,Trainer_03,晴,稍重,1800,8,10,4.47,2.29,47.9,47.1,-1.6,39.0,0.0
R0070,Horse_03,Jockey_03,Trainer_08,晴,稍重,1800,9,5,5.65,2.54,68.6,62.4,-3.2,53.5,0.0
R0070,Horse_20,Jockey_04,Trainer_06,晴,稍重,1800,10,11,24.85,8.21,33.7,33.8,7.7,20.7,0.0
R0070,Horse_15,Jockey_01,Trainer_06,晴,稍重,1800,11,3,24.1,8.09,47.3,30.9,7.9,32.5,0.0
R0071,Horse_12,Jockey_08,Trainer_04,雨,稍重,1200,1,2,1.98,1.66,61.6,48.1,1.3,50.4,0.0
R0071,Horse_04,Jockey_01,Trainer_07,雨,稍重,1200,2,6,1.87,1.45,73.3,83.8,1.6,82.8,0.0
R0071,Horse_03,Jockey_10,Trainer_09,雨,稍重,1200,3,10,1.79,1.57,57.0,44.6,8.0,50.2,0.0
R0071,Horse_10,Jockey_11,Trainer_07,雨,稍重,1200,4,11,1.81,1.64,57.1,48.0,1.5,51.5,0.0
R0071,Horse_05,Jockey_10,Trainer_04,雨,稍重,1200,5,9,2.22,1.6,61.1,68.4,-2.8,66.5,0.0
R0071,Horse_22,Jockey_02,Trainer_05,雨,稍重,1200,6,8,2.53,1.68,69.7,66.7,1.5,58.7,0.0
R0071,Horse_18,Jockey_02,Trainer_01,雨,稍重,1200,7,3,2.83,1.98,85.0,98.0,-0.9,98.0,0.0
R0071,Horse_17,Jockey_01,Trainer_05,雨,稍重,1200,8,4,3.19,2.14,48.6,53.8,1.8,56.9,0.0
R0071,Horse_06,Jockey_01,Trainer_09,雨,稍重,1200,9,1,11.31,4.37,42.9,43.1,11.3,41.5,0.0
R0071,Horse_11,Jockey_09,Trainer_06,雨,稍重,1200,10,5,10.82,4.15,50.2,55.5,-4.5,50.0,0.0
R0071,Horse_02,Jockey_03,Trainer_02,雨,稍重,1200,11,7,70.0,18.0,30.5,24.5,-10.3,33.0,0.0
R0072,Horse_10,Jockey_05,Trainer_01,雨,重,1600,1,1,1.81,1.68,58.3,66.6,-1.7,57.9,0.0
R0072,Horse_24,Jockey_10,Trainer_09,雨,重,1600,2,6,2.07,1.75,51.8,56.9,-3.6,50.7,0.0
R0072,Horse_12,Jockey_05,Trainer_02,雨,重,1600,3,4,1.67,1.5,74.3,51.5,0.3,61.1,0.0
R0072,Horse_22,Jockey_01,Trainer_05,雨,重,1600,4,10,1.89,1.57,52.3,60.5,3.7,56.6,0.0
R0072,Horse_09,Jockey_01,Trainer_05,雨,重,1600,5,2,2.33,1.77,70.9,70.2,9.1,59.2,0.0
R0072,Horse_15,Jockey_07,Trainer_04,雨,重,1600,6,5,5.74,2.67,56.8,53.6,0.0,62.0,0.0
R0072,Horse_03,Jockey_01,Trainer_06,雨,重,1600,7,9,8.2,3.44,51.5,45.8,-3.5,43.4,0.0
R0072,Horse_01,Jockey_07,Trainer_04,雨,重,1600,8,8,10.06,3.95,54.5,53.2,1.2,51.5,0.0
R0072,Horse_16,Jockey_07,Trainer_03,雨,重,1600,9,3,15.04,5.55,45.8,33.5,-4.5,41.2,0.0
R0072,Horse_02,Jockey_01,Trainer_01,雨,重,1600,10,7,51.57,15.83,54.4,62.3,-4.9,66.0,0.0
R0073,Horse_07,Jockey_08,Trainer_05,雨,稍重,2200,1,11,1.35,1.42,90.1,90.9,7.9,81.7,0.0
R0073,Horse_10,Jockey_02,Trainer_04,雨,稍重,2200,2,4,3.05,1.83,64.0,48.8,-5.1,38.0,0.0
R0073,Horse_18,Jockey_04,Trainer_06,雨,稍重,2200,3,1,3.82,2.12,74.5,71.6,-8.8,72.6,0.0
